Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-05-01T00:00Z,118,119,low
2023-05-01T00:30Z,123,119,moderate
2023-05-01T01:00Z,123,123,moderate
2023-05-01T01:30Z,125,125,moderate
2023-05-01T02:00Z,126,139,moderate
2023-05-01T02:30Z,118,140,low
2023-05-01T03:00Z,118,135,low
2023-05-01T03:30Z,122,134,moderate
2023-05-01T04:00Z,118,119,low
2023-05-01T04:30Z,116,124,low
2023-05-01T05:00Z,119,119,low
2023-05-01T05:30Z,125,117,moderate
2023-05-01T06:00Z,136,118,moderate
2023-05-01T06:30Z,137,121,moderate
2023-05-01T07:00Z,138,135,moderate
2023-05-01T07:30Z,138,135,moderate
2023-05-01T08:00Z,138,138,moderate
2023-05-01T08:30Z,133,135,moderate
2023-05-01T09:00Z,132,136,moderate
2023-05-01T09:30Z,130,133,moderate
2023-05-01T10:00Z,126,129,moderate
2023-05-01T10:30Z,126,127,moderate
2023-05-01T11:00Z,124,129,moderate
2023-05-01T11:30Z,119,128,low
2023-05-01T12:00Z,118,122,low
2023-05-01T12:30Z,124,121,moderate
2023-05-01T13:00Z,125,122,moderate
2023-05-01T13:30Z,125,121,moderate
2023-05-01T14:00Z,129,129,moderate
2023-05-01T14:30Z,132,134,moderate
2023-05-01T15:00Z,144,140,moderate
2023-05-01T15:30Z,154,146,moderate
2023-05-01T16:00Z,163,154,moderate
2023-05-01T16:30Z,172,161,moderate
2023-05-01T17:00Z,175,178,moderate
2023-05-01T17:30Z,172,185,moderate
2023-05-01T18:00Z,176,186,moderate
2023-05-01T18:30Z,180,190,moderate
2023-05-01T19:00Z,176,185,moderate
2023-05-01T19:30Z,177,188,moderate
2023-05-01T20:00Z,185,182,moderate
2023-05-01T20:30Z,185,186,moderate
2023-05-01T21:00Z,196,191,moderate
2023-05-01T21:30Z,194,193,moderate
2023-05-01T22:00Z,209,188,high
2023-05-01T22:30Z,207,164,high
2023-05-01T23:00Z,215,202,high
2023-05-01T23:30Z,219,200,high
2023-05-02T00:00Z,210,205,high
2023-05-02T00:30Z,210,210,high
2023-05-02T01:00Z,203,219,high
2023-05-02T01:30Z,203,224,high
2023-05-02T02:00Z,211,217,high
2023-05-02T02:30Z,213,219,high
2023-05-02T03:00Z,217,212,high
2023-05-02T03:30Z,218,220,high
2023-05-02T04:00Z,241,226,high
2023-05-02T04:30Z,246,237,high
2023-05-02T05:00Z,239,261,high
2023-05-02T05:30Z,241,266,high
2023-05-02T06:00Z,234,132,high
2023-05-02T06:30Z,229,117,high
2023-05-02T07:00Z,221,235,high
2023-05-02T07:30Z,221,230,high
2023-05-02T08:00Z,218,225,high
2023-05-02T08:30Z,215,220,high
2023-05-02T09:00Z,214,214,high
2023-05-02T09:30Z,211,214,high
2023-05-02T10:00Z,207,215,high
2023-05-02T10:30Z,205,213,high
2023-05-02T11:00Z,200,209,high
2023-05-02T11:30Z,200,206,high
2023-05-02T12:00Z,201,206,high
2023-05-02T12:30Z,200,203,high
2023-05-02T13:00Z,200,202,high
2023-05-02T13:30Z,200,202,high
2023-05-02T14:00Z,204,204,high
2023-05-02T14:30Z,207,205,high
2023-05-02T15:00Z,205,209,high
2023-05-02T15:30Z,211,212,high
2023-05-02T16:00Z,217,211,high
2023-05-02T16:30Z,219,214,high
2023-05-02T17:00Z,220,224,high
2023-05-02T17:30Z,224,226,high
2023-05-02T18:00Z,223,227,high
2023-05-02T18:30Z,224,230,high
2023-05-02T19:00Z,233,236,high
2023-05-02T19:30Z,236,240,high
2023-05-02T20:00Z,240,236,high
2023-05-02T20:30Z,242,236,high
2023-05-02T21:00Z,253,240,high
2023-05-02T21:30Z,244,238,high
2023-05-02T22:00Z,229,250,high
2023-05-02T22:30Z,219,242,high
2023-05-02T23:00Z,218,219,high
2023-05-02T23:30Z,218,215,high
2023-05-03T00:00Z,220,215,high
2023-05-03T00:30Z,219,215,high
2023-05-03T01:00Z,224,223,high
2023-05-03T01:30Z,228,224,high
2023-05-03T02:00Z,222,224,high
2023-05-03T02:30Z,222,225,high
2023-05-03T03:00Z,232,224,high
2023-05-03T03:30Z,233,227,high
2023-05-03T04:00Z,237,229,high
2023-05-03T04:30Z,238,223,high
2023-05-03T05:00Z,222,245,high
2023-05-03T05:30Z,219,252,high
2023-05-03T06:00Z,202,231,high
2023-05-03T06:30Z,199,215,moderate
2023-05-03T07:00Z,187,206,moderate
2023-05-03T07:30Z,179,197,moderate
2023-05-03T08:00Z,181,189,moderate
2023-05-03T08:30Z,173,175,moderate
2023-05-03T09:00Z,166,169,moderate
2023-05-03T09:30Z,152,151,moderate
2023-05-03T10:00Z,138,162,moderate
2023-05-03T10:30Z,131,154,moderate
2023-05-03T11:00Z,125,135,moderate
2023-05-03T11:30Z,121,130,moderate
2023-05-03T12:00Z,115,132,low
2023-05-03T12:30Z,109,131,low
2023-05-03T13:00Z,109,127,low
2023-05-03T13:30Z,105,124,low
2023-05-03T14:00Z,106,117,low
2023-05-03T14:30Z,111,120,low
2023-05-03T15:00Z,118,119,low
2023-05-03T15:30Z,123,128,moderate
2023-05-03T16:00Z,132,132,moderate
2023-05-03T16:30Z,136,141,moderate
2023-05-03T17:00Z,141,148,moderate
2023-05-03T17:30Z,144,152,moderate
2023-05-03T18:00Z,152,153,moderate
2023-05-03T18:30Z,152,161,moderate
2023-05-03T19:00Z,159,162,moderate
2023-05-03T19:30Z,160,161,moderate
2023-05-03T20:00Z,161,162,moderate
2023-05-03T20:30Z,151,152,moderate
2023-05-03T21:00Z,139,147,moderate
2023-05-03T21:30Z,114,136,low
2023-05-03T22:00Z,73,124,low
2023-05-03T22:30Z,70,121,low
2023-05-03T23:00Z,69,111,low
2023-05-03T23:30Z,70,110,low
2023-05-04T00:00Z,71,74,low
2023-05-04T00:30Z,72,76,low
2023-05-04T01:00Z,70,69,low
2023-05-04T01:30Z,71,71,low
2023-05-04T02:00Z,74,67,low
2023-05-04T02:30Z,76,69,low
2023-05-04T03:00Z,93,72,low
2023-05-04T03:30Z,97,72,low
2023-05-04T04:00Z,107,76,low
2023-05-04T04:30Z,107,79,low
2023-05-04T05:00Z,99,104,low
2023-05-04T05:30Z,109,105,low
2023-05-04T06:00Z,99,91,low
2023-05-04T06:30Z,96,89,low
2023-05-04T07:00Z,93,94,low
2023-05-04T07:30Z,81,92,low
2023-05-04T08:00Z,77,91,low
2023-05-04T08:30Z,63,88,low
2023-05-04T09:00Z,59,71,low
2023-05-04T09:30Z,54,71,low
2023-05-04T10:00Z,51,61,low
2023-05-04T10:30Z,50,59,low
2023-05-04T11:00Z,55,50,low
2023-05-04T11:30Z,57,53,low
2023-05-04T12:00Z,53,54,low
2023-05-04T12:30Z,56,55,low
2023-05-04T13:00Z,65,56,low
2023-05-04T13:30Z,69,58,low
2023-05-04T14:00Z,66,64,low
2023-05-04T14:30Z,69,66,low
2023-05-04T15:00Z,71,67,low
2023-05-04T15:30Z,85,71,low
2023-05-04T16:00Z,106,72,low
2023-05-04T16:30Z,119,76,low
2023-05-04T17:00Z,140,109,moderate
2023-05-04T17:30Z,149,113,moderate
2023-05-04T18:00Z,146,138,moderate
2023-05-04T18:30Z,151,143,moderate
2023-05-04T19:00Z,160,151,moderate
2023-05-04T19:30Z,164,158,moderate
2023-05-04T20:00Z,170,153,moderate
2023-05-04T20:30Z,161,151,moderate
2023-05-04T21:00Z,146,163,moderate
2023-05-04T21:30Z,128,157,moderate
2023-05-04T22:00Z,110,140,low
2023-05-04T22:30Z,105,134,low
2023-05-04T23:00Z,113,113,low
2023-05-04T23:30Z,113,108,low
2023-05-05T00:00Z,101,109,low
2023-05-05T00:30Z,105,111,low
2023-05-05T01:00Z,95,112,low
2023-05-05T01:30Z,101,112,low
2023-05-05T02:00Z,100,103,low
2023-05-05T02:30Z,101,103,low
2023-05-05T03:00Z,108,94,low
2023-05-05T03:30Z,117,93,low
2023-05-05T04:00Z,132,99,moderate
2023-05-05T04:30Z,145,104,moderate
2023-05-05T05:00Z,158,133,moderate
2023-05-05T05:30Z,167,140,moderate
2023-05-05T06:00Z,167,107,moderate
2023-05-05T06:30Z,166,101,moderate
2023-05-05T07:00Z,165,169,moderate
2023-05-05T07:30Z,162,167,moderate
2023-05-05T08:00Z,159,163,moderate
2023-05-05T08:30Z,155,156,moderate
2023-05-05T09:00Z,156,154,moderate
2023-05-05T09:30Z,153,149,moderate
2023-05-05T10:00Z,143,148,moderate
2023-05-05T10:30Z,139,143,moderate
2023-05-05T11:00Z,141,136,moderate
2023-05-05T11:30Z,143,136,moderate
2023-05-05T12:00Z,140,133,moderate
2023-05-05T12:30Z,139,127,moderate
2023-05-05T13:00Z,139,143,moderate
2023-05-05T13:30Z,143,146,moderate
2023-05-05T14:00Z,148,142,moderate
2023-05-05T14:30Z,153,146,moderate
2023-05-05T15:00Z,159,154,moderate
2023-05-05T15:30Z,172,157,moderate
2023-05-05T16:00Z,184,173,moderate
2023-05-05T16:30Z,188,180,moderate
2023-05-05T17:00Z,191,199,moderate
2023-05-05T17:30Z,191,193,moderate
2023-05-05T18:00Z,197,200,moderate
2023-05-05T18:30Z,203,204,high
2023-05-05T19:00Z,210,200,high
2023-05-05T19:30Z,211,200,high
2023-05-05T20:00Z,212,204,high
2023-05-05T20:30Z,214,203,high
2023-05-05T21:00Z,215,212,high
2023-05-05T21:30Z,210,214,high
2023-05-05T22:00Z,208,209,high
2023-05-05T22:30Z,205,200,high
2023-05-05T23:00Z,211,195,high
2023-05-05T23:30Z,214,190,high
2023-05-06T00:00Z,215,182,high
2023-05-06T00:30Z,223,188,high
2023-05-06T01:00Z,224,183,high
2023-05-06T01:30Z,223,180,high
2023-05-06T02:00Z,230,180,high
2023-05-06T02:30Z,234,177,high
2023-05-06T03:00Z,239,169,high
2023-05-06T03:30Z,241,163,high
2023-05-06T04:00Z,240,162,high
2023-05-06T04:30Z,239,165,high
2023-05-06T05:00Z,228,167,high
2023-05-06T05:30Z,222,177,high
2023-05-06T06:00Z,207,184,high
2023-05-06T06:30Z,206,190,high
2023-05-06T07:00Z,195,226,moderate
2023-05-06T07:30Z,197,220,moderate
2023-05-06T08:00Z,194,203,moderate
2023-05-06T08:30Z,192,199,moderate
2023-05-06T09:00Z,193,194,moderate
2023-05-06T09:30Z,189,190,moderate
2023-05-06T10:00Z,188,198,moderate
2023-05-06T10:30Z,188,197,moderate
2023-05-06T11:00Z,175,191,moderate
2023-05-06T11:30Z,181,184,moderate
2023-05-06T12:00Z,174,179,moderate
2023-05-06T12:30Z,169,174,moderate
2023-05-06T13:00Z,164,178,moderate
2023-05-06T13:30Z,161,177,moderate
2023-05-06T14:00Z,161,166,moderate
2023-05-06T14:30Z,160,162,moderate
2023-05-06T15:00Z,163,168,moderate
2023-05-06T15:30Z,167,172,moderate
2023-05-06T16:00Z,173,174,moderate
2023-05-06T16:30Z,179,177,moderate
2023-05-06T17:00Z,182,177,moderate
2023-05-06T17:30Z,184,176,moderate
2023-05-06T18:00Z,187,186,moderate
2023-05-06T18:30Z,189,189,moderate
2023-05-06T19:00Z,198,192,moderate
2023-05-06T19:30Z,199,189,moderate
2023-05-06T20:00Z,200,197,high
2023-05-06T20:30Z,194,196,moderate
2023-05-06T21:00Z,194,202,moderate
2023-05-06T21:30Z,185,195,moderate
2023-05-06T22:00Z,145,193,moderate
2023-05-06T22:30Z,132,183,moderate
2023-05-06T23:00Z,128,147,moderate
2023-05-06T23:30Z,134,133,moderate
2023-05-07T00:00Z,133,125,moderate
2023-05-07T00:30Z,137,129,moderate
2023-05-07T01:00Z,142,142,moderate
2023-05-07T01:30Z,144,146,moderate
2023-05-07T02:00Z,144,150,moderate
2023-05-07T02:30Z,147,153,moderate
2023-05-07T03:00Z,145,147,moderate
2023-05-07T03:30Z,148,149,moderate
2023-05-07T04:00Z,144,147,moderate
2023-05-07T04:30Z,143,152,moderate
2023-05-07T05:00Z,147,150,moderate
2023-05-07T05:30Z,152,153,moderate
2023-05-07T06:00Z,159,153,moderate
2023-05-07T06:30Z,163,159,moderate
2023-05-07T07:00Z,168,170,moderate
2023-05-07T07:30Z,168,173,moderate
2023-05-07T08:00Z,166,170,moderate
2023-05-07T08:30Z,165,167,moderate
2023-05-07T09:00Z,163,167,moderate
2023-05-07T09:30Z,158,161,moderate
2023-05-07T10:00Z,153,165,moderate
2023-05-07T10:30Z,146,160,moderate
2023-05-07T11:00Z,142,154,moderate
2023-05-07T11:30Z,134,149,moderate
2023-05-07T12:00Z,129,143,moderate
2023-05-07T12:30Z,122,135,moderate
2023-05-07T13:00Z,117,133,low
2023-05-07T13:30Z,111,121,low
2023-05-07T14:00Z,111,121,low
2023-05-07T14:30Z,108,129,low
2023-05-07T15:00Z,112,121,low
2023-05-07T15:30Z,119,128,low
2023-05-07T16:00Z,127,120,moderate
2023-05-07T16:30Z,137,129,moderate
2023-05-07T17:00Z,146,129,moderate
2023-05-07T17:30Z,150,142,moderate
2023-05-07T18:00Z,158,152,moderate
2023-05-07T18:30Z,160,156,moderate
2023-05-07T19:00Z,163,160,moderate
2023-05-07T19:30Z,161,162,moderate
2023-05-07T20:00Z,166,167,moderate
2023-05-07T20:30Z,156,164,moderate
2023-05-07T21:00Z,162,160,moderate
2023-05-07T21:30Z,146,143,moderate
2023-05-07T22:00Z,121,145,moderate
2023-05-07T22:30Z,111,124,low
2023-05-07T23:00Z,117,118,low
2023-05-07T23:30Z,113,114,low
2023-05-08T00:00Z,112,114,low
2023-05-08T00:30Z,112,117,low
2023-05-08T01:00Z,107,107,low
2023-05-08T01:30Z,104,105,low
2023-05-08T02:00Z,107,109,low
2023-05-08T02:30Z,104,111,low
2023-05-08T03:00Z,110,109,low
2023-05-08T03:30Z,113,111,low
2023-05-08T04:00Z,127,105,moderate
2023-05-08T04:30Z,132,106,moderate
2023-05-08T05:00Z,139,125,moderate
2023-05-08T05:30Z,147,123,moderate
2023-05-08T06:00Z,158,134,moderate
2023-05-08T06:30Z,157,132,moderate
2023-05-08T07:00Z,136,151,moderate
2023-05-08T07:30Z,138,152,moderate
2023-05-08T08:00Z,123,143,moderate
2023-05-08T08:30Z,123,153,moderate
2023-05-08T09:00Z,122,135,moderate
2023-05-08T09:30Z,121,137,moderate
2023-05-08T10:00Z,117,129,low
2023-05-08T10:30Z,117,129,low
2023-05-08T11:00Z,120,121,moderate
2023-05-08T11:30Z,125,123,moderate
2023-05-08T12:00Z,126,123,moderate
2023-05-08T12:30Z,125,125,moderate
2023-05-08T13:00Z,125,131,moderate
2023-05-08T13:30Z,127,132,moderate
2023-05-08T14:00Z,129,133,moderate
2023-05-08T14:30Z,130,137,moderate
2023-05-08T15:00Z,135,135,moderate
2023-05-08T15:30Z,144,140,moderate
2023-05-08T16:00Z,155,140,moderate
2023-05-08T16:30Z,162,143,moderate
2023-05-08T17:00Z,162,157,moderate
2023-05-08T17:30Z,163,161,moderate
2023-05-08T18:00Z,163,168,moderate
2023-05-08T18:30Z,161,168,moderate
2023-05-08T19:00Z,161,160,moderate
2023-05-08T19:30Z,156,160,moderate
2023-05-08T20:00Z,151,159,moderate
2023-05-08T20:30Z,151,158,moderate
2023-05-08T21:00Z,147,144,moderate
2023-05-08T21:30Z,136,146,moderate
2023-05-08T22:00Z,142,142,moderate
2023-05-08T22:30Z,139,129,moderate
2023-05-08T23:00Z,136,145,moderate
2023-05-08T23:30Z,133,147,moderate
2023-05-09T00:00Z,126,139,moderate
2023-05-09T00:30Z,133,137,moderate
2023-05-09T01:00Z,143,130,moderate
2023-05-09T01:30Z,133,132,moderate
2023-05-09T02:00Z,136,146,moderate
2023-05-09T02:30Z,146,143,moderate
2023-05-09T03:00Z,156,136,moderate
2023-05-09T03:30Z,153,136,moderate
2023-05-09T04:00Z,170,148,moderate
2023-05-09T04:30Z,188,158,moderate
2023-05-09T05:00Z,203,190,high
2023-05-09T05:30Z,219,205,high
2023-05-09T06:00Z,215,217,high
2023-05-09T06:30Z,218,226,high
2023-05-09T07:00Z,215,224,high
2023-05-09T07:30Z,214,222,high
2023-05-09T08:00Z,211,217,high
2023-05-09T08:30Z,209,214,high
2023-05-09T09:00Z,204,210,high
2023-05-09T09:30Z,202,208,high
2023-05-09T10:00Z,198,207,moderate
2023-05-09T10:30Z,196,206,moderate
2023-05-09T11:00Z,198,202,moderate
2023-05-09T11:30Z,195,200,moderate
2023-05-09T12:00Z,192,202,moderate
2023-05-09T12:30Z,188,198,moderate
2023-05-09T13:00Z,188,199,moderate
2023-05-09T13:30Z,192,194,moderate
2023-05-09T14:00Z,200,196,high
2023-05-09T14:30Z,200,198,high
2023-05-09T15:00Z,201,218,high
2023-05-09T15:30Z,206,223,high
2023-05-09T16:00Z,207,212,high
2023-05-09T16:30Z,214,215,high
2023-05-09T17:00Z,219,217,high
2023-05-09T17:30Z,221,220,high
2023-05-09T18:00Z,217,222,high
2023-05-09T18:30Z,222,227,high
2023-05-09T19:00Z,220,226,high
2023-05-09T19:30Z,219,229,high
2023-05-09T20:00Z,221,227,high
2023-05-09T20:30Z,224,229,high
2023-05-09T21:00Z,239,228,high
2023-05-09T21:30Z,232,224,high
2023-05-09T22:00Z,191,235,moderate
2023-05-09T22:30Z,179,225,moderate
2023-05-09T23:00Z,189,193,moderate
2023-05-09T23:30Z,193,188,moderate
2023-05-10T00:00Z,185,182,moderate
2023-05-10T00:30Z,183,170,moderate
2023-05-10T01:00Z,177,185,moderate
2023-05-10T01:30Z,176,169,moderate
2023-05-10T02:00Z,179,174,moderate
2023-05-10T02:30Z,177,171,moderate
2023-05-10T03:00Z,192,181,moderate
2023-05-10T03:30Z,194,178,moderate
2023-05-10T04:00Z,205,191,high
2023-05-10T04:30Z,211,186,high
2023-05-10T05:00Z,221,202,high
2023-05-10T05:30Z,226,206,high
2023-05-10T06:00Z,219,215,high
2023-05-10T06:30Z,212,214,high
2023-05-10T07:00Z,202,220,high
2023-05-10T07:30Z,197,214,moderate
2023-05-10T08:00Z,192,200,moderate
2023-05-10T08:30Z,186,192,moderate
2023-05-10T09:00Z,189,189,moderate
2023-05-10T09:30Z,185,182,moderate
2023-05-10T10:00Z,180,188,moderate
2023-05-10T10:30Z,180,183,moderate
2023-05-10T11:00Z,171,185,moderate
2023-05-10T11:30Z,168,180,moderate
2023-05-10T12:00Z,168,169,moderate
2023-05-10T12:30Z,166,159,moderate
2023-05-10T13:00Z,158,162,moderate
2023-05-10T13:30Z,156,156,moderate
2023-05-10T14:00Z,151,163,moderate
2023-05-10T14:30Z,156,164,moderate
2023-05-10T15:00Z,167,160,moderate
2023-05-10T15:30Z,171,166,moderate
2023-05-10T16:00Z,190,172,moderate
2023-05-10T16:30Z,191,177,moderate
2023-05-10T17:00Z,195,194,moderate
2023-05-10T17:30Z,202,205,high
2023-05-10T18:00Z,206,205,high
2023-05-10T18:30Z,216,213,high
2023-05-10T19:00Z,219,218,high
2023-05-10T19:30Z,216,218,high
2023-05-10T20:00Z,223,227,high
2023-05-10T20:30Z,229,234,high
2023-05-10T21:00Z,244,229,high
2023-05-10T21:30Z,247,232,high
2023-05-10T22:00Z,245,229,high
2023-05-10T22:30Z,248,224,high
2023-05-10T23:00Z,252,242,high
2023-05-10T23:30Z,253,240,high
2023-05-11T00:00Z,242,245,high
2023-05-11T00:30Z,240,243,high
2023-05-11T01:00Z,234,253,high
2023-05-11T01:30Z,233,251,high
2023-05-11T02:00Z,235,239,high
2023-05-11T02:30Z,235,239,high
2023-05-11T03:00Z,247,238,high
2023-05-11T03:30Z,250,240,high
2023-05-11T04:00Z,265,247,high
2023-05-11T04:30Z,265,250,high
2023-05-11T05:00Z,257,248,high
2023-05-11T05:30Z,258,254,high
2023-05-11T06:00Z,254,264,high
2023-05-11T06:30Z,248,263,high
2023-05-11T07:00Z,239,249,high
2023-05-11T07:30Z,236,246,high
2023-05-11T08:00Z,230,239,high
2023-05-11T08:30Z,224,235,high
2023-05-11T09:00Z,225,230,high
2023-05-11T09:30Z,224,224,high
2023-05-11T10:00Z,219,225,high
2023-05-11T10:30Z,216,220,high
2023-05-11T11:00Z,210,220,high
2023-05-11T11:30Z,206,215,high
2023-05-11T12:00Z,202,212,high
2023-05-11T12:30Z,196,210,moderate
2023-05-11T13:00Z,196,206,moderate
2023-05-11T13:30Z,198,203,moderate
2023-05-11T14:00Z,200,202,high
2023-05-11T14:30Z,205,201,high
2023-05-11T15:00Z,211,204,high
2023-05-11T15:30Z,215,211,high
2023-05-11T16:00Z,219,215,high
2023-05-11T16:30Z,223,220,high
2023-05-11T17:00Z,228,223,high
2023-05-11T17:30Z,228,226,high
2023-05-11T18:00Z,226,228,high
2023-05-11T18:30Z,228,232,high
2023-05-11T19:00Z,239,229,high
2023-05-11T19:30Z,244,233,high
2023-05-11T20:00Z,242,243,high
2023-05-11T20:30Z,236,243,high
2023-05-11T21:00Z,243,248,high
2023-05-11T21:30Z,239,244,high
2023-05-11T22:00Z,217,242,high
2023-05-11T22:30Z,206,231,high
2023-05-11T23:00Z,209,216,high
2023-05-11T23:30Z,203,212,high
2023-05-12T00:00Z,214,199,high
2023-05-12T00:30Z,210,193,high
2023-05-12T01:00Z,203,205,high
2023-05-12T01:30Z,193,200,moderate
2023-05-12T02:00Z,198,186,moderate
2023-05-12T02:30Z,192,173,moderate
2023-05-12T03:00Z,185,183,moderate
2023-05-12T03:30Z,181,176,moderate
2023-05-12T04:00Z,184,222,moderate
2023-05-12T04:30Z,180,203,moderate
2023-05-12T05:00Z,176,181,moderate
2023-05-12T05:30Z,181,186,moderate
2023-05-12T06:00Z,177,183,moderate
2023-05-12T06:30Z,173,182,moderate
2023-05-12T07:00Z,174,174,moderate
2023-05-12T07:30Z,164,170,moderate
2023-05-12T08:00Z,150,171,moderate
2023-05-12T08:30Z,148,169,moderate
2023-05-12T09:00Z,143,149,moderate
2023-05-12T09:30Z,137,146,moderate
2023-05-12T10:00Z,127,145,moderate
2023-05-12T10:30Z,123,144,moderate
2023-05-12T11:00Z,119,125,low
2023-05-12T11:30Z,121,120,moderate
2023-05-12T12:00Z,114,119,low
2023-05-12T12:30Z,113,116,low
2023-05-12T13:00Z,108,113,low
2023-05-12T13:30Z,107,111,low
2023-05-12T14:00Z,116,108,low
2023-05-12T14:30Z,122,109,moderate
2023-05-12T15:00Z,129,124,moderate
2023-05-12T15:30Z,136,129,moderate
2023-05-12T16:00Z,142,141,moderate
2023-05-12T16:30Z,147,143,moderate
2023-05-12T17:00Z,153,143,moderate
2023-05-12T17:30Z,151,148,moderate
2023-05-12T18:00Z,153,158,moderate
2023-05-12T18:30Z,155,161,moderate
2023-05-12T19:00Z,160,160,moderate
2023-05-12T19:30Z,162,158,moderate
2023-05-12T20:00Z,172,161,moderate
2023-05-12T20:30Z,170,160,moderate
2023-05-12T21:00Z,172,174,moderate
2023-05-12T21:30Z,160,168,moderate
2023-05-12T22:00Z,123,160,moderate
2023-05-12T22:30Z,117,151,low
2023-05-12T23:00Z,120,156,moderate
2023-05-12T23:30Z,119,155,low
2023-05-13T00:00Z,113,121,low
2023-05-13T00:30Z,113,126,low
2023-05-13T01:00Z,111,116,low
2023-05-13T01:30Z,108,116,low
2023-05-13T02:00Z,117,123,low
2023-05-13T02:30Z,120,119,moderate
2023-05-13T03:00Z,130,131,moderate
2023-05-13T03:30Z,127,132,moderate
2023-05-13T04:00Z,119,137,low
2023-05-13T04:30Z,126,135,moderate
2023-05-13T05:00Z,137,131,moderate
2023-05-13T05:30Z,143,128,moderate
2023-05-13T06:00Z,146,133,moderate
2023-05-13T06:30Z,148,130,moderate
2023-05-13T07:00Z,141,149,moderate
2023-05-13T07:30Z,145,149,moderate
2023-05-13T08:00Z,145,151,moderate
2023-05-13T08:30Z,145,149,moderate
2023-05-13T09:00Z,140,144,moderate
2023-05-13T09:30Z,143,140,moderate
2023-05-13T10:00Z,142,141,moderate
2023-05-13T10:30Z,137,134,moderate
2023-05-13T11:00Z,135,141,moderate
2023-05-13T11:30Z,130,134,moderate
2023-05-13T12:00Z,121,124,moderate
2023-05-13T12:30Z,112,117,low
