Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2023-07-06T06:00Z,173,176,moderate
2023-07-06T06:30Z,171,171,moderate
2023-07-06T07:00Z,169,172,moderate
2023-07-06T07:30Z,167,167,moderate
2023-07-06T08:00Z,158,169,moderate
2023-07-06T08:30Z,147,167,moderate
2023-07-06T09:00Z,141,158,moderate
2023-07-06T09:30Z,137,151,moderate
2023-07-06T10:00Z,142,141,moderate
2023-07-06T10:30Z,143,140,moderate
2023-07-06T11:00Z,139,144,moderate
2023-07-06T11:30Z,134,142,moderate
2023-07-06T12:00Z,138,138,moderate
2023-07-06T12:30Z,127,134,moderate
2023-07-06T13:00Z,121,134,moderate
2023-07-06T13:30Z,111,122,low
2023-07-06T14:00Z,114,112,low
2023-07-06T14:30Z,116,109,low
2023-07-06T15:00Z,115,113,low
2023-07-06T15:30Z,119,113,low
2023-07-06T16:00Z,133,113,moderate
2023-07-06T16:30Z,141,113,moderate
2023-07-06T17:00Z,145,119,moderate
2023-07-06T17:30Z,148,133,moderate
2023-07-06T18:00Z,146,136,moderate
2023-07-06T18:30Z,154,138,moderate
2023-07-06T19:00Z,156,131,moderate
2023-07-06T19:30Z,159,138,moderate
2023-07-06T20:00Z,159,142,moderate
2023-07-06T20:30Z,156,137,moderate
2023-07-06T21:00Z,154,146,moderate
2023-07-06T21:30Z,139,144,moderate
2023-07-06T22:00Z,130,141,moderate
2023-07-06T22:30Z,119,140,low
2023-07-06T23:00Z,116,123,low
2023-07-06T23:30Z,108,116,low
2023-07-07T00:00Z,101,114,low
2023-07-07T00:30Z,102,108,low
2023-07-07T01:00Z,114,101,low
2023-07-07T01:30Z,121,99,moderate
2023-07-07T02:00Z,124,108,moderate
2023-07-07T02:30Z,127,116,moderate
2023-07-07T03:00Z,130,118,moderate
2023-07-07T03:30Z,131,122,moderate
2023-07-07T04:00Z,141,125,moderate
2023-07-07T04:30Z,147,128,moderate
2023-07-07T05:00Z,140,138,moderate
2023-07-07T05:30Z,152,142,moderate
2023-07-07T06:00Z,152,134,moderate
2023-07-07T06:30Z,153,149,moderate
2023-07-07T07:00Z,151,146,moderate
2023-07-07T07:30Z,146,150,moderate
2023-07-07T08:00Z,141,145,moderate
2023-07-07T08:30Z,128,141,moderate
2023-07-07T09:00Z,110,143,low
2023-07-07T09:30Z,98,125,low
2023-07-07T10:00Z,86,110,low
2023-07-07T10:30Z,85,97,low
2023-07-07T11:00Z,84,85,low
2023-07-07T11:30Z,85,85,low
2023-07-07T12:00Z,82,86,low
2023-07-07T12:30Z,71,86,low
2023-07-07T13:00Z,65,85,low
2023-07-07T13:30Z,67,74,low
2023-07-07T14:00Z,81,67,low
2023-07-07T14:30Z,80,61,low
2023-07-07T15:00Z,79,71,low
2023-07-07T15:30Z,84,74,low
2023-07-07T16:00Z,93,84,low
2023-07-07T16:30Z,101,84,low
2023-07-07T17:00Z,103,95,low
2023-07-07T17:30Z,111,104,low
2023-07-07T18:00Z,115,104,low
2023-07-07T18:30Z,121,117,moderate
2023-07-07T19:00Z,123,119,moderate
2023-07-07T19:30Z,128,118,moderate
2023-07-07T20:00Z,133,125,moderate
2023-07-07T20:30Z,130,123,moderate
2023-07-07T21:00Z,130,123,moderate
2023-07-07T21:30Z,122,120,moderate
2023-07-07T22:00Z,93,115,low
2023-07-07T22:30Z,84,117,low
2023-07-07T23:00Z,82,94,low
2023-07-07T23:30Z,79,84,low
2023-07-08T00:00Z,81,78,low
2023-07-08T00:30Z,80,79,low
2023-07-08T01:00Z,82,79,low
2023-07-08T01:30Z,81,77,low
2023-07-08T02:00Z,82,83,low
2023-07-08T02:30Z,82,77,low
2023-07-08T03:00Z,86,70,low
2023-07-08T03:30Z,84,71,low
2023-07-08T04:00Z,87,72,low
2023-07-08T04:30Z,92,67,low
2023-07-08T05:00Z,90,74,low
2023-07-08T05:30Z,97,76,low
2023-07-08T06:00Z,90,76,low
2023-07-08T06:30Z,91,79,low
2023-07-08T07:00Z,91,73,low
2023-07-08T07:30Z,88,75,low
2023-07-08T08:00Z,79,78,low
2023-07-08T08:30Z,83,66,low
2023-07-08T09:00Z,81,60,low
2023-07-08T09:30Z,82,68,low
2023-07-08T10:00Z,86,67,low
2023-07-08T10:30Z,93,76,low
2023-07-08T11:00Z,97,89,low
2023-07-08T11:30Z,104,86,low
2023-07-08T12:00Z,114,93,low
2023-07-08T12:30Z,115,100,low
2023-07-08T13:00Z,112,115,low
2023-07-08T13:30Z,111,117,low
2023-07-08T14:00Z,114,111,low
2023-07-08T14:30Z,118,116,low
2023-07-08T15:00Z,128,116,moderate
2023-07-08T15:30Z,137,122,moderate
2023-07-08T16:00Z,145,135,moderate
2023-07-08T16:30Z,152,157,moderate
2023-07-08T17:00Z,156,154,moderate
2023-07-08T17:30Z,161,158,moderate
2023-07-08T18:00Z,164,163,moderate
2023-07-08T18:30Z,168,177,moderate
2023-07-08T19:00Z,169,171,moderate
2023-07-08T19:30Z,173,177,moderate
2023-07-08T20:00Z,179,179,moderate
2023-07-08T20:30Z,182,181,moderate
2023-07-08T21:00Z,188,189,moderate
2023-07-08T21:30Z,188,190,moderate
2023-07-08T22:00Z,190,189,moderate
2023-07-08T22:30Z,187,184,moderate
2023-07-08T23:00Z,185,176,moderate
2023-07-08T23:30Z,176,196,moderate
2023-07-09T00:00Z,170,189,moderate
2023-07-09T00:30Z,169,180,moderate
2023-07-09T01:00Z,170,169,moderate
2023-07-09T01:30Z,169,173,moderate
2023-07-09T02:00Z,167,172,moderate
2023-07-09T02:30Z,164,169,moderate
2023-07-09T03:00Z,166,170,moderate
2023-07-09T03:30Z,169,166,moderate
2023-07-09T04:00Z,172,164,moderate
2023-07-09T04:30Z,166,166,moderate
2023-07-09T05:00Z,166,169,moderate
2023-07-09T05:30Z,169,164,moderate
2023-07-09T06:00Z,148,160,moderate
2023-07-09T06:30Z,142,156,moderate
2023-07-09T07:00Z,140,154,moderate
